mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	decrescendo_hairpin	crescendo_hairpin
65	64	254	254	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	492					11	11		
65	64	509/2	509/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	493					11	11		
65	64	256	256	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	494					11	11		
66	65	257	257	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	495				87			7	
66	65	515/2	515/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	496				87			7	
66	65	258	258	0.0	3/8	3/8	Spanner	4/4	1	1	0								87				
66	65	259	259	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	497				88				
66	65	519/2	519/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	498				88				
66	65	513/2	513/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	499					11	11		
66	65	258	258	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	500					11	11		
66	65	517/2	517/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	501					11	11		
66	65	260	260	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	502					11	11		
67	66	263	263	0.0	5/8	5/8	Dynamic	4/4	1	1	0					ppp							
67	66	263	263	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	503				89				
67	66	527/2	527/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	504				89				
67	66	521/2	521/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	505					11	11		
67	66	264	264	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	506					11	11		
68	67	267	267	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	507				90				
68	67	535/2	535/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	508				90				
68	67	529/2	529/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	509					11	11		
68	67	268	268	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	510					11	11		
69	68	537/2	537/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	511					11	11		
70	69	545/2	545/2	0.0	0	0	StaffText	4/4	1	1	0							"<font size=""12""/><font face=""Times New Roman""/><b>Tempo I.  ma recitando</b>"					
70	69	547/2	547/2	0.0	1/4	1/4	Dynamic	4/4	1	1	0					p							
70	69	547/2	547/2	1.5	1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	512								
70	69	275	275	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	513								
70	69	551/2	551/2	0.0	3/4	3/4	Spanner	4/4	1	1	0												9
70	69	551/2	551/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	514								9
70	69	276	276	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	515								9
71	70	553/2	553/2	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	516								9
71	70	1109/4	1109/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	517								9
71	70	555/2	555/2	0.0	1/4	1/4	Spanner	4/4	1	1	0												
71	70	555/2	555/2	0.0	1/4	1/4	Spanner	4/4	1	1	0											8	
71	70	555/2	555/2	2.0	1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	518				91			8	
71	70	559/2	559/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	519							8	
71	70	553/2	553/2	0.0	0	0	Spanner	4/4	2	1	0												
72	71	561/2	561/2	0.0	0	0	Spanner	4/4	1	1	0												
72	71	563/2	563/2	0.0	1/4	1/4	StaffText	4/4	1	1	0							"<font size=""9""/><font face=""Times New Roman""/><i>cresc.</i>"					
72	71	563/2	563/2	1.5	1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	520								
72	71	283	283	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	521								
72	71	567/2	567/2	0.0	3/4	3/4	Spanner	4/4	1	1	0												10
72	71	567/2	567/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	522								10
72	71	284	284	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	523								10
73	72	569/2	569/2	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	524								10
73	72	1141/4	1141/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	525								10
73	72	571/2	571/2	0.0	1/4	1/4	Spanner	4/4	1	1	0												
73	72	571/2	571/2	2.0	1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	526		articAccentAbove		92				
73	72	575/2	575/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	527								
74	73	579/2	579/2	1.5	1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	528								
74	73	291	291	0.0	5/8	5/8	StaffText	4/4	1	1	0							"<i><font size=""9""/><font face=""Times New Roman""/>più cresc.</i>"					
74	73	291	291	0.0	5/8	5/8	Spanner	4/4	1	1	0												11
74	73	291	291	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	529								11
74	73	583/2	583/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	530								11
74	73	292	292	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	531								11
75	74	585/2	585/2	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	532								11
75	74	1173/4	1173/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	533								11
75	74	587/2	587/2	0.0	1/4	1/4	Dynamic	4/4	1	1	0					f							
75	74	587/2	587/2	0.0	1/4	1/4	Spanner	4/4	1	1	0												
75	74	587/2	587/2	2.0	1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	534		articAccentAbove		93				
75	74	591/2	591/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	535								
76	75	595/2	595/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	536				94				
76	75	597/2	597/2	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	537		articAccentAbove		95				
77	76	601/2	601/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	538								
77	76	605/2	605/2	0.0	1/2	1/2	StaffText	3/4	1	1	0							rit.					
77	76	605/2	605/2	0.0	1/2	1/2	Spanner	3/4	1	1	0												12
77	76	605/2	605/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	539				96				12
78	77	607/2	607/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	540								12
78	77	611/2	611/2	0.0	1/2	1/2	Spanner	4/4	1	1	0												
78	77	613/2	613/2	0.0	3/4	3/4	Dynamic	4/4	1	1	0					pp							
78	77	613/2	613/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	541				97				
79	78	615/2	615/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	542								
79	78	619/2	619/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	543				98				
79	78	310	310	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	544		articTenutoAbove		98				
79	78	621/2	621/2	0.0	3/4	3/4	StaffText	4/4	1	1	0							dolce	98				
79	78	621/2	621/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	545		articTenutoAbove		98				
79	78	311	311	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	546		articTenutoAbove		98				
79	78	621/2	621/2	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	547								
79	78	615/2	615/2	4.0	0	0	Chord	4/4	1	3	1		1	1	548								
80	79	623/2	623/2	0.0	0	0	StaffText	4/4	1	1	0							"<i><font size=""9""/><font face=""Times New Roman""/>poco a poco a tempo</i>"	98				
80	79	623/2	623/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	549				98				
80	79	627/2	627/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	550				98				
80	79	314	314	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	551				98				
80	79	629/2	629/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	552				98				
80	79	315	315	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	553				98				
80	79	623/2	623/2	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	554								
80	79	627/2	627/2	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	555								
80	79	623/2	623/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	556				99				
80	79	625/2	625/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	557				99				
80	79	627/2	627/2	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	558				100				
81	80	631/2	631/2	0.0	0	0	Spanner	4/4	1	1	0								98				13
81	80	631/2	631/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	559				98				13
81	80	316	316	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	560				98				13
81	80	633/2	633/2	1.5	1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	561								13
81	80	318	318	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	562				101				13
81	80	637/2	637/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	563				101				13
81	80	319	319	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	564				101				13
81	80	631/2	631/2	4.0	0	0	Chord	4/4	1	2	1		1	1	565								13
81	80	631/2	631/2	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	566				102				
81	80	637/2	637/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	567								
82	81	639/2	639/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	568				101				13
82	81	643/2	643/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	569				101				13
82	81	322	322	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	570				101				13
82	81	645/2	645/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	571				101				13
82	81	323	323	0.0	7/8	7/8	Spanner	4/4	1	1	0								101				
82	81	323	323	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	572				101				
82	81	639/2	639/2	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	573								
82	81	643/2	643/2	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	574								
82	81	639/2	639/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	575								
82	81	643/2	643/2	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	576								
82	81	639/2	639/2	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	577				103				
82	81	641/2	641/2	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	578				103				
82	81	643/2	643/2	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	579								
83	82	647/2	647/2	3.0	0	0	Chord	4/4	1	1	3/4		1/2	3/2	580				101				
83	82	647/2	647/2	0.75	0	0	Chord	4/4	1	2	3/16		1/8	3/2	581								
83	82	1297/4	1297/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16		1/16	1	582								
83	82	649/2	649/2	2.0	1/4	1/4	Chord	4/4	1	2	1/2		1/2	1	583								
83	82	647/2	647/2	0.0	0	0	Spanner	4/4	2	1	0									12	12		
83	82	647/2	647/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	584					12	12		
83	82	651/2	651/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	585					12	12		
83	82	326	326	0.0	5/8	5/8	Spanner	4/4	2	1	0												
83	82	647/2	647/2	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	586								
83	82	651/2	651/2	0.5	1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	587								
83	82	326	326	0.5	5/8	5/8	Chord	4/4	2	2	1/8		1/8	1	588				104				
83	82	653/2	653/2	0.5	3/4	3/4	Chord	4/4	2	2	1/8		1/8	1	589				104				
83	82	327	327	0.5	7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	590				104				
84	83	655/2	655/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	591				105				
84	83	659/2	659/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	592				105				
84	83	330	330	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	593				105				
84	83	661/2	661/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	594				105				
84	83	331	331	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	595				105				
84	83	655/2	655/2	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	596								
84	83	657/2	657/2	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	597								
84	83	659/2	659/2	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	598								
84	83	661/2	661/2	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	599								
84	83	655/2	655/2	4.0	0	0	Chord	4/4	2	1	1		1	1	600								
85	84	663/2	663/2	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	601				105				
85	84	1329/4	1329/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	602				105				
85	84	665/2	665/2	1.5	1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	603								
85	84	334	334	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	604				106				
85	84	669/2	669/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	605				106				
85	84	335	335	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	606				106				
85	84	663/2	663/2	4.0	0	0	Chord	4/4	2	1	1		1	1	607								
86	85	671/2	671/2	0.0	0	0	Spanner	4/4	1	1	0								106				14
86	85	671/2	671/2	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	608				106				14
86	85	1345/4	1345/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	609				106				14
86	85	673/2	673/2	1.5	1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	610								14
86	85	338	338	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	611				107				14
86	85	677/2	677/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	612				107				14
86	85	339	339	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	613				107				14
86	85	677/2	677/2	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	614								14
86	85	671/2	671/2	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	615								
86	85	677/2	677/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	616								
87	86	679/2	679/2	0.0	0	0	Dynamic	4/4	1	1	0					f			107				
87	86	679/2	679/2	0.0	0	0	Spanner	4/4	1	1	0								107				
87	86	679/2	679/2	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	617				107				
87	86	1361/4	1361/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	618				107				
87	86	681/2	681/2	1.5	1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	619								
87	86	342	342	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	620				108				
87	86	685/2	685/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	621				108				
87	86	343	343	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	622				108				
87	86	679/2	679/2	4.0	0	0	Chord	4/4	2	1	1		1	1	623								
88	87	687/2	687/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	624				108				
88	87	344	344	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	625				108				
88	87	689/2	689/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	626				108				
88	87	345	345	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	627				108				
88	87	691/2	691/2	0.0	1/2	1/2	Spanner	4/4	1	1	0								108			9	
88	87	691/2	691/2	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	628				108			9	
88	87	347	347	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	629				108			9	
88	87	687/2	687/2	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	630							9	
88	87	691/2	691/2	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	631							9	
88	87	693/2	693/2	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	632							9	
88	87	687/2	687/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	633								
88	87	691/2	691/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	634								
88	87	346	346	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	635								
88	87	693/2	693/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	636								
88	87	687/2	687/2	4.0	0	0	Chord	4/4	2	2	1		1	1	637								
89	88	695/2	695/2	0.0	0	0	Spanner	4/4	1	1	0												
89	88	695/2	695/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	638				109				
89	88	697/2	697/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	639				109				
89	88	699/2	699/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	640				109				
89	88	350	350	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	641				109				
89	88	701/2	701/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	642				109				
89	88	351	351	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	643								
89	88	695/2	695/2	4.0	0	0	Chord	4/4	1	2	1		1	1	644								
89	88	695/2	695/2	4.0	0	0	Chord	4/4	2	1	1		1	1	645								
90	89	703/2	703/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	646				110				
90	89	705/2	705/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	647				110				
90	89	707/2	707/2	0.0	1/2	1/2	Spanner	4/4	1	1	0								110			10	
90	89	707/2	707/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	648				110			10	
90	89	354	354	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	649				110			10	
90	89	709/2	709/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	650				110			10	
90	89	355	355	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	651							10	
90	89	703/2	703/2	4.0	0	0	Chord	4/4	1	2	1		1	1	652							10	
90	89	703/2	703/2	4.0	0	0	Chord	4/4	2	1	1		1	1	653								
91	90	711/2	711/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	654				111			10	
91	90	713/2	713/2	0.0	1/4	1/4	StaffText	4/4	1	1	0							"<font size=""9""/><font face=""Times New Roman""/><i>ritard</i>"	111			10	
91	90	713/2	713/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	655				111			10	
91	90	715/2	715/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	656				111			10	
91	90	358	358	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	657				111			10	
91	90	717/2	717/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	658				111			10	
91	90	359	359	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	659							10	
91	90	711/2	711/2	3.0	0	0	Chord	4/4	1	2	3/4		1/2	3/2	660							10	
91	90	717/2	717/2	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	661							10	
91	90	711/2	711/2	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	662								
91	90	717/2	717/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	663								
92	91	719/2	719/2	0.0	0	0	Dynamic	4/4	1	1	0					pp							
92	91	719/2	719/2	0.0	0	0	Spanner	4/4	1	1	0												
92	91	719/2	719/2	4.0	0	0	Chord	4/4	1	1	1		1	1	664				112				
92	91	719/2	719/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	665				113				
92	91	360	360	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	666				113				
92	91	721/2	721/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	667				113				
92	91	361	361	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	668				113				
92	91	723/2	723/2	0.0	1/2	1/2	Spanner	4/4	2	1	0								113			11	
92	91	723/2	723/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	669				113			11	
92	91	362	362	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	670				113			11	
92	91	725/2	725/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	671				113			11	
92	91	363	363	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	672				113			11	
93	92	727/2	727/2	4.0	0	0	Chord	4/4	1	1	1		1	1	673								
93	92	727/2	727/2	4.0	0	0	Chord	4/4	2	1	1		1	1	674							11	
93	92	735/2	735/2	0.0	1	1	Spanner	4/4	2	1	0												
