mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>
63	63	747/2	747/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	690									98			43	43
63	63	374	374	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	691									98			43	43
63	63	749/2	749/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	692												43	43
63	63	375	375	1.0	3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	693		articAccentBelow										43	43
63	63	376	376	1.0	1	1	Chord	6/4	3	1	1/4		1/4	1	694		articAccentBelow										43	43
63	63	377	377	1.0	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	695		articAccentBelow										43	43
64	64	378	378	0.0	0	0	StaffText	6/4	1	1	0							a tempo										
64	64	378	378	0.0	0	0	Dynamic	6/4	1	1	0					p												
64	64	378	378	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	696		articAccentAbove											
64	64	378	378	6.0	0	0	Chord	6/4	1	1	3/2		1	3/2	697													
64	64	378	378	0.0	0	0	Dynamic	6/4	2	1	0					p												
64	64	379	379	0.0	1/4	1/4	StaffText	6/4	2	1	0							a tempo										
64	64	379	379	0.0	1/4	1/4	StaffText	6/4	2	1	0							una corda										
64	64	379	379	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	698		articStaccatoAbove							99				
64	64	380	380	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	699		articStaccatoAbove							99				
64	64	381	381	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	700		articStaccatoAbove							99				
64	64	382	382	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	701		articStaccatoAbove							99				
64	64	383	383	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	702		articStaccatoAbove											
64	64	378	378	0.0	0	0	Spanner	6/4	3	1	0																	
64	64	378	378	0.0	0	0	Spanner	6/4	3	1	0																44	44
64	64	757/2	757/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	703									100			44	44
64	64	379	379	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	704									100			44	44
64	64	759/2	759/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	705									100			44	44
64	64	380	380	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	706									100			44	44
64	64	761/2	761/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	707									100			44	44
64	64	381	381	0.5	3/4	3/4	Chord	6/4	3	1	1/8		1/8	1	708									100			44	44
64	64	763/2	763/2	0.5	7/8	7/8	Chord	6/4	3	1	1/8		1/8	1	709												44	44
65	65	384	384	0.0	0	0	StaffText	6/4	1	1	0							dim. e rit. poco a poco										
65	65	384	384	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	710		articAccentAbove											
65	65	384	384	6.0	0	0	Chord	6/4	1	1	3/2		1	3/2	711													
65	65	384	384	0.0	0	0	StaffText	6/4	2	1	0							dim. e rit. poco a poco										
65	65	385	385	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	712		articStaccatoAbove							101				
65	65	386	386	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	713		articStaccatoAbove							101				
65	65	387	387	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	714		articStaccatoAbove							101				
65	65	388	388	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	715		articStaccatoAbove							101				
65	65	389	389	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	716		articStaccatoAbove											
65	65	384	384	0.0	0	0	Spanner	6/4	3	1	0																	
65	65	384	384	0.0	0	0	Spanner	6/4	3	1	0																45	45
65	65	769/2	769/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	717									102			45	45
65	65	385	385	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	718									102			45	45
65	65	771/2	771/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	719									102			45	45
65	65	386	386	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	720									102			45	45
65	65	773/2	773/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	721									102			45	45
65	65	387	387	0.5	3/4	3/4	Chord	6/4	3	1	1/8		1/8	1	722									102			45	45
65	65	775/2	775/2	0.5	7/8	7/8	Chord	6/4	3	1	1/8		1/8	1	723												45	45
66	66	390	390	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	724		articAccentAbove											
66	66	390	390	6.0	0	0	Chord	6/4	1	1	3/2		1	3/2	725													
66	66	391	391	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	726		articStaccatoAbove							103				
66	66	392	392	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	727		articStaccatoAbove							103				
66	66	393	393	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	728		articStaccatoAbove							103				
66	66	394	394	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	729		articStaccatoAbove							103				
66	66	395	395	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	730		articStaccatoAbove											
66	66	390	390	0.0	0	0	Spanner	6/4	3	1	0																	
66	66	390	390	0.0	0	0	Spanner	6/4	3	1	0																46	46
66	66	781/2	781/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	731									104			46	46
66	66	391	391	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	732									104			46	46
66	66	783/2	783/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	733									104			46	46
66	66	392	392	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	734									104			46	46
66	66	785/2	785/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	735									104			46	46
66	66	393	393	0.5	3/4	3/4	Chord	6/4	3	1	1/8		1/8	1	736									104			46	46
66	66	787/2	787/2	0.5	7/8	7/8	Chord	6/4	3	1	1/8		1/8	1	737												46	46
67	67	396	396	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	738		articAccentAbove											
67	67	396	396	6.0	0	0	Chord	6/4	1	1	3/2		1	3/2	739													
67	67	397	397	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	740		articStaccatoAbove							105				
67	67	398	398	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	741		articStaccatoAbove							105				
67	67	399	399	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	742		articStaccatoAbove							105				
67	67	400	400	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	743		articStaccatoAbove							105				
67	67	401	401	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	744		articStaccatoAbove											
67	67	396	396	0.0	0	0	Spanner	6/4	3	1	0																	
67	67	396	396	0.0	0	0	Spanner	6/4	3	1	0																47	47
67	67	793/2	793/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	745									106			47	47
67	67	397	397	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	746									106			47	47
67	67	795/2	795/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	747									106			47	47
67	67	398	398	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	748									106			47	47
67	67	797/2	797/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	749									106			47	47
67	67	399	399	0.5	3/4	3/4	Chord	6/4	3	1	1/8		1/8	1	750									106			47	47
67	67	799/2	799/2	0.5	7/8	7/8	Chord	6/4	3	1	1/8		1/8	1	751												47	47
68	68	402	402	0.0	0	0	Dynamic	6/4	1	1	0					pp												
68	68	402	402	0.0	0	0	StaffText	6/4	1	1	0							a tempo										
68	68	402	402	0.0	0	0	Chord	6/4	1	1	0	acciaccatura	1/8	1	752		articAccentAbove											
68	68	402	402	6.0	0	0	Chord	6/4	1	1	3/2		1	3/2	753													
68	68	403	403	0.0	1/4	1/4	Dynamic	6/4	2	1	0					pp												
68	68	403	403	0.0	1/4	1/4	StaffText	6/4	2	1	0							a tempo										
68	68	403	403	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	754		articStaccatoAbove							107				
68	68	404	404	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	755		articStaccatoAbove							107				
68	68	405	405	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	756		articStaccatoAbove							107				
68	68	406	406	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	757		articStaccatoAbove							107				
68	68	407	407	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	758		articStaccatoAbove											
68	68	402	402	0.0	0	0	Spanner	6/4	3	1	0																	
68	68	805/2	805/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	759									108				
68	68	403	403	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	760									108				
68	68	807/2	807/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	761									108				
68	68	404	404	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	762									108				
68	68	809/2	809/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	763									108				
68	68	405	405	0.5	3/4	3/4	Chord	6/4	3	1	1/8		1/8	1	764									108				
68	68	811/2	811/2	0.5	7/8	7/8	Chord	6/4	3	1	1/8		1/8	1	765									108				
68	68	406	406	0.5	1	1	Chord	6/4	3	1	1/8		1/8	1	766									108				
68	68	813/2	813/2	0.5	9/8	9/8	Chord	6/4	3	1	1/8		1/8	1	767									108				
68	68	407	407	0.5	5/4	5/4	Chord	6/4	3	1	1/8		1/8	1	768									108				
68	68	815/2	815/2	0.5	11/8	11/8	Chord	6/4	3	1	1/8		1/8	1	769									108				
69	69	408	408	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	770													
69	69	408	408	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	771		articStaccatoAbove							109				
69	69	409	409	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	772		articStaccatoAbove							109				
69	69	410	410	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	773		articStaccatoAbove											
69	69	408	408	0.5	0	0	Chord	6/4	3	1	1/8		1/8	1	774									108				
69	69	817/2	817/2	0.5	1/8	1/8	Chord	6/4	3	1	1/8		1/8	1	775									108				
69	69	409	409	0.5	1/4	1/4	Chord	6/4	3	1	1/8		1/8	1	776									108				
69	69	819/2	819/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8		1/8	1	777									108				
69	69	410	410	0.5	1/2	1/2	Chord	6/4	3	1	1/8		1/8	1	778									108				
69	69	821/2	821/2	0.5	5/8	5/8	Chord	6/4	3	1	1/8		1/8	1	779									108				
69	69	411	411	0.0	3/4	3/4	StaffText	6/4	3	1	0							ritard						108				
69	69	411	411	0.5	3/4	3/4	Chord	6/4	3	1	1/8		1/8	1	780									108				
69	69	823/2	823/2	0.5	7/8	7/8	Chord	6/4	3	1	1/8		1/8	1	781		articStaccatoAbove							108, 110				
69	69	412	412	0.5	1	1	Chord	6/4	3	1	1/8		1/8	1	782		articStaccatoAbove							108, 110				
69	69	825/2	825/2	0.5	9/8	9/8	Chord	6/4	3	1	1/8		1/8	1	783		articStaccatoAbove							108, 110				
69	69	413	413	0.5	5/4	5/4	Chord	6/4	3	1	1/8		1/8	1	784		articStaccatoAbove							108, 110				
69	69	827/2	827/2	0.5	11/8	11/8	Chord	6/4	3	1	1/8		1/8	1	785		articStaccatoAbove							108				
70	70	414	414	2.0	0	0	Chord	6/4	3	1	1/2		1/2	1	786													
71	71	420	420	6.0	0	0	Chord	6/4	1	1	3/2		1	3/2	787		articAccentAbove											
71	71	420	420	0.0	0	0	StaffText	6/4	2	1	0							più rit.										
71	71	420	420	0.0	0	0	Spanner	6/4	2	1	0														10			
71	71	420	420	6.0	0	0	Chord	6/4	2	1	3/2		1	3/2	788										10			
71	71	420	420	3.0	0	0	Chord	6/4	2	2	3/4		1/2	3/2	789									111	10			
71	71	423	423	3.0	3/4	3/4	Chord	6/4	2	2	3/4		1/2	3/2	790										10			
71	71	420	420	0.0	0	0	Spanner	6/4	3	1	0																48	48
71	71	420	420	6.0	0	0	Chord	6/4	3	1	3/2		1	3/2	791												48	48
72	72	426	426	0.0	0	0	StaffText	6/4	1	1	0							Lento										
72	72	426	426	6.0	0	0	Chord	6/4	1	1	3/2		1	3/2	792		articAccentAbove											
72	72	426	426	0.0	0	0	Dynamic	6/4	2	1	0					ppp												
72	72	426	426	0.0	0	0	Spanner	6/4	2	1	0																	
72	72	426	426	0.0	0	0	Chord	6/4	2	1	0	grace4	1/4	1	793													
72	72	426	426	0.0	0	0	Chord	6/4	2	1	0	grace4	1/4	1	794													
72	72	426	426	0.0	0	0	Chord	6/4	2	1	0	grace4	1/4	1	795													
72	72	426	426	0.0	0	0	Chord	6/4	2	1	0	grace4	1/4	1	796													
72	72	426	426	6.0	0	0	Chord	6/4	2	1	3/2		1	3/2	797													
72	72	426	426	0.0	0	0	Spanner	6/4	3	1	0																	
72	72	426	426	0.0	0	0	Spanner	6/4	3	1	0																49	49
72	72	426	426	0.0	0	0	Chord	6/4	3	1	0	grace4	1/4	1	798												49	49
72	72	426	426	0.0	0	0	Chord	6/4	3	1	0	grace4	1/4	1	799												49	49
72	72	426	426	6.0	0	0	Chord	6/4	3	1	3/2		1	3/2	800												49	49
72	72	432	432	0.0	3/2	3/2	Spanner	6/4	3	1	0																	
