mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>
60	60	713/4	713/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1094				23				
60	60	357/2	357/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1095				23				
60	60	715/4	715/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1096				23				
60	60	179	179	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1097		articStaccatoBelow						
60	60	177	177	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	1098								
60	60	709/4	709/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1099								
60	60	355/2	355/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1100								
60	60	711/4	711/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1101								
60	60	178	178	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1102								
60	60	713/4	713/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1103								
60	60	357/2	357/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1104								
60	60	715/4	715/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1105								
60	60	179	179	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1106								
60	60	177	177	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	1107								
60	60	179	179	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	1108								
61	61	180	180	0.0	0	0	StaffText	3/4	1	1	0						"<font size=""10""/><font face=""Times New Roman""/><i>cresc.</i>"					
61	61	180	180	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1109		articAccentAbove		24				
61	61	721/4	721/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1110				24				
61	61	361/2	361/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1111				24				
61	61	723/4	723/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1112				24				
61	61	181	181	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1113				24				
61	61	725/4	725/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1114				24				
61	61	363/2	363/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1115				24				
61	61	727/4	727/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1116				24				
61	61	182	182	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1117		articStaccatoAbove						
61	61	180	180	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	1118								
61	61	721/4	721/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1119								
61	61	361/2	361/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1120								
61	61	723/4	723/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1121								
61	61	181	181	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1122								
61	61	725/4	725/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1123								
61	61	363/2	363/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1124								
61	61	727/4	727/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1125								
61	61	182	182	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1126								
62	62	183	183	0.0	0	0	Dynamic	3/4	1	1	0				f							
62	62	183	183	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1127		articAccentBelow		25				
62	62	733/4	733/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1128				25				
62	62	367/2	367/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1129				25				
62	62	735/4	735/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1130				25				
62	62	184	184	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1131				25				
62	62	737/4	737/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1132				25				
62	62	369/2	369/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1133				25				
62	62	739/4	739/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1134				25				
62	62	185	185	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1135		articStaccatoBelow						
62	62	183	183	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	1136		articAccentBelow						
62	62	733/4	733/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1137								
62	62	367/2	367/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1138								
62	62	735/4	735/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1139								
62	62	184	184	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1140								
62	62	737/4	737/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1141								
62	62	369/2	369/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1142								
62	62	739/4	739/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1143								
62	62	185	185	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1144								
63	63	745/4	745/4	0.0	1/16	1/16	Dynamic	3/4	1	1	0				pp							
63	63	745/4	745/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1145								
63	63	373/2	373/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1146		articStaccatoBelow						
63	63	747/4	747/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1147								
63	63	187	187	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1148		articStaccatoBelow						
63	63	749/4	749/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1149								
63	63	375/2	375/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1150		articStaccatoBelow						
63	63	751/4	751/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1151								
63	63	188	188	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1152		articStaccatoBelow						
63	63	753/4	753/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1153								
63	63	377/2	377/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1154		articStaccatoBelow						
63	63	755/4	755/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1155								
63	63	373/2	373/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1156		articStaccatoBelow						
63	63	187	187	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1157		articStaccatoBelow						
63	63	375/2	375/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1158		articStaccatoBelow						
63	63	188	188	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1159		articStaccatoBelow						
63	63	377/2	377/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1160		articStaccatoBelow						
64	64	189	189	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1161								
64	64	191	191	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1162								
64	64	189	189	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	1163								
64	64	757/4	757/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1164								
64	64	379/2	379/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1165								
64	64	759/4	759/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1166								
64	64	190	190	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1167								
64	64	761/4	761/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1168								
64	64	381/2	381/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1169								
64	64	763/4	763/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1170								
64	64	191	191	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	1171								
64	64	765/4	765/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	1172								
64	64	383/2	383/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	1173								
64	64	767/4	767/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	1174								
65	65	192	192	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1175								
65	65	769/4	769/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1176								
65	65	385/2	385/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1177								
65	65	771/4	771/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1178								
65	65	193	193	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1179								
65	65	773/4	773/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1180								
65	65	387/2	387/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1181								
65	65	775/4	775/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1182								
65	65	194	194	0.0	1/2	1/2	Spanner	3/4	1	1	0									4		
65	65	194	194	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1183						4		
65	65	777/4	777/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1184						4		
65	65	389/2	389/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1185						4		
65	65	779/4	779/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1186						4		
65	65	192	192	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	1187								
65	65	769/4	769/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1188								
65	65	385/2	385/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1189								
65	65	771/4	771/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1190								
66	66	195	195	0.0	0	0	Spanner	3/4	1	1	0											
66	66	195	195	0.0	0	0	Spanner	3/4	1	1	0								4			
66	66	195	195	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1191		articStaccatoBelow			4			
66	66	196	196	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	1192		articTenutoBelow			4			
66	66	195	195	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	1193								
66	66	781/4	781/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1194								
66	66	391/2	391/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1195								
66	66	783/4	783/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1196								
66	66	196	196	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1197								
66	66	785/4	785/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1198								
66	66	393/2	393/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1199								
66	66	787/4	787/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1200								
66	66	197	197	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	1201								
66	66	789/4	789/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	1202								
66	66	395/2	395/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	1203								
66	66	791/4	791/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	1204								
67	67	198	198	0.0	0	0	Spanner	3/4	1	1	0											
67	67	198	198	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1205								
67	67	793/4	793/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1206								
67	67	397/2	397/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1207								
67	67	795/4	795/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1208								
67	67	199	199	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1209								
67	67	797/4	797/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1210								
67	67	399/2	399/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1211								
67	67	799/4	799/4	0.0	7/16	7/16	Spanner	3/4	1	1	0									5		
67	67	799/4	799/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1212						5		
67	67	200	200	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1213						5		
67	67	801/4	801/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1214						5		
67	67	401/2	401/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1215						5		
67	67	803/4	803/4	0.0	11/16	11/16	Spanner	3/4	1	1	0											
67	67	803/4	803/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1216								
67	67	198	198	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	1217								
67	67	793/4	793/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1218								
67	67	397/2	397/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1219								
67	67	795/4	795/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1220								
68	68	201	201	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1221		articStaccatoBelow						
68	68	202	202	0.0	1/4	1/4	Spanner	3/4	1	1	0								5			
68	68	202	202	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	1222		articTenutoBelow			5			
68	68	201	201	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	1223								
68	68	805/4	805/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1224								
68	68	403/2	403/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1225								
68	68	807/4	807/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1226								
68	68	202	202	0.25	1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1227								
68	68	809/4	809/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1228								
68	68	405/2	405/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1229								
68	68	811/4	811/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1230								
68	68	203	203	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	1231								
68	68	813/4	813/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	1232								
68	68	407/2	407/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	1233								
68	68	815/4	815/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	1234								
69	69	204	204	0.0	0	0	StaffText	2/4	1	1	0						"<font size=""9""/><font face=""Times New Roman""/><i>stretto</i>"					
69	69	204	204	0.0	0	0	Spanner	2/4	1	1	0											
69	69	204	204	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1235				26				
69	69	817/4	817/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1236				26				
69	69	409/2	409/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1237				26				
69	69	819/4	819/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1238				26				
69	69	205	205	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1239				26				
69	69	821/4	821/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1240				26				
69	69	411/2	411/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1241				26				
69	69	823/4	823/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1242				26				
69	69	204	204	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	1243								
69	69	817/4	817/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	1244								
69	69	409/2	409/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	1245								
69	69	819/4	819/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	1246								
70	70	206	206	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1247				26				
70	70	825/4	825/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1248				26				
70	70	413/2	413/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1249				26				
70	70	827/4	827/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1250				26				
70	70	207	207	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1251				26				
70	70	829/4	829/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1252				26				
70	70	415/2	415/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1253				26				
70	70	831/4	831/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1254								
70	70	206	206	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	1255								
70	70	825/4	825/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	1256								
70	70	413/2	413/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	1257								
70	70	827/4	827/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	1258								
71	71	208	208	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1259				27				
71	71	833/4	833/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1260				27				
71	71	417/2	417/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1261				27				
71	71	835/4	835/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1262				27				
71	71	209	209	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1263				27				
71	71	837/4	837/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1264				27				
71	71	419/2	419/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1265				27				
71	71	839/4	839/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1266				27				
71	71	208	208	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	1267								
71	71	833/4	833/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	1268								
71	71	417/2	417/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	1269								
71	71	835/4	835/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	1270								
72	72	210	210	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1271				27				
72	72	841/4	841/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1272				27				
72	72	421/2	421/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1273				27				
72	72	843/4	843/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1274				27				
72	72	211	211	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1275				27				
72	72	845/4	845/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1276				27				
72	72	423/2	423/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1277				27				
72	72	847/4	847/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1278								
72	72	210	210	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	1279								
72	72	841/4	841/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	1280								
72	72	421/2	421/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	1281								
72	72	843/4	843/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	1282								
73	73	212	212	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1283				28				
73	73	849/4	849/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1284				28				
73	73	425/2	425/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1285				28				
73	73	851/4	851/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1286				28				
73	73	213	213	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1287				28				
73	73	853/4	853/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1288				28				
73	73	427/2	427/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1289				28				
73	73	855/4	855/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1290				28				
73	73	212	212	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	1291								
73	73	849/4	849/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	1292								
73	73	425/2	425/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	1293								
73	73	851/4	851/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	1294								
74	74	214	214	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1295				28				
74	74	857/4	857/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1296				28				
74	74	429/2	429/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1297				28				
74	74	859/4	859/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1298				28				
74	74	215	215	0.0	1/4	1/4	Spanner	3/4	1	1	0							28		6		
74	74	215	215	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1299				28		6		
74	74	861/4	861/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1300				28		6		
74	74	431/2	431/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1301				28		6		
74	74	863/4	863/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1302				28		6		
74	74	216	216	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1303				28		6		
74	74	865/4	865/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1304				28		6		
74	74	433/2	433/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1305				28		6		
74	74	867/4	867/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1306				28		6		
74	74	214	214	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	1307								
74	74	857/4	857/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1308								
74	74	429/2	429/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1309								
74	74	859/4	859/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1310								
75	75	217	217	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1311				28		6		
75	75	869/4	869/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1312				28		6		
75	75	435/2	435/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1313				28		6		
75	75	871/4	871/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1314				28		6		
75	75	218	218	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1315				28		6		
75	75	873/4	873/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1316				28		6		
75	75	437/2	437/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1317				28		6		
75	75	875/4	875/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1318				28		6		
75	75	219	219	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1319				28		6		
75	75	877/4	877/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1320				28		6		
75	75	439/2	439/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1321				28		6		
75	75	879/4	879/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1322				28		6		
76	76	220	220	0.0	0	0	Dynamic	3/4	1	1	0				fz			28				
76	76	220	220	0.0	0	0	Spanner	3/4	1	1	0							28				
76	76	220	220	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1323				28				
76	76	881/4	881/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1324				28				
76	76	441/2	441/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1325				28				
76	76	883/4	883/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1326				28				
76	76	221	221	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1327				28				
76	76	885/4	885/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1328				28				
76	76	443/2	443/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1329				28				
76	76	887/4	887/4	0.0	7/16	7/16	Spanner	3/4	1	1	0							28			0	0
76	76	887/4	887/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1330				28			0	0
76	76	222	222	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1331				28			0	0
76	76	889/4	889/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1332				28			0	0
76	76	445/2	445/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	1333				28			0	0
76	76	891/4	891/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	1334				28			0	0
77	77	223	223	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	1335				28			0	0
77	77	893/4	893/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	1336				28			0	0
77	77	447/2	447/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	1337				28			0	0
77	77	895/4	895/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	1338				28			0	0
77	77	224	224	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	1339				28			0	0
77	77	897/4	897/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	1340				28			0	0
77	77	449/2	449/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	1341				28			0	0
77	77	899/4	899/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	1342				28			0	0
77	77	225	225	0.0	1/2	1/2	Spanner	3/4	1	1	0							28		7	0	0
77	77	225	225	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	1343				28		7	0	0
77	77	901/4	901/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	1344				28		7	0	0
77	77	451/2	451/2	0.16666666666666666	5/8	5/8	Chord	3/4	1	1	1/24	1/16	2/3	1345				28		7	0	0
77	77	677/3	677/3	0.16666666666666666	2/3	2/3	Chord	3/4	1	1	1/24	1/16	2/3	1346				28		7	0	0
77	77	1355/6	1355/6	0.16666666666666666	17/24	17/24	Chord	3/4	1	1	1/24	1/16	2/3	1347				28		7	0	0
78	78	226	226	0.0	0	0	Spanner	3/4	1	1	0										0	0
78	78	226	226	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1348		articStaccatoAbove					0	0
79	79	229	229	0.0	0	0	Spanner	3/4	1	1	0											
79	79	229	229	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	1349		articStaccatoBelow						
79	79	229	229	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1350		articStaccatoAbove						
80	80	233	233	0.0	1/4	1/4	Dynamic	3/4	1	1	0				pp							
80	80	233	233	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1351		articStaccatoBelow		29				
